locusId	sysName	desc	comb	setAS4 0-5	setAS6 10
HNEAP_RS02750	HNEAP_RS02750	adenine phosphoribosyltransferase	HNEAP_RS02750 adenine phosphoribosyltransferase	0.209044317142971	0.191638512370555
HNEAP_RS02755	HNEAP_RS02755	Smr protein/MutS2	HNEAP_RS02755 Smr protein/MutS2	0.0448008561561967	0.0336294205309765
HNEAP_RS02765	HNEAP_RS02765	protein-L-isoaspartate(D-aspartate) O-methyltransferase	HNEAP_RS02765 protein-L-isoaspartate(D-aspartate) O-methyltransferase	-0.0185996400661048	0.00429792812363705
HNEAP_RS02770	HNEAP_RS02770	DedA family protein	HNEAP_RS02770 DedA family protein	-0.233703014162376	0.0345157249062079
HNEAP_RS02775	HNEAP_RS02775	hypothetical protein	HNEAP_RS02775 hypothetical protein	0.569870504946854	0.887851245089486
HNEAP_RS02785	HNEAP_RS02785	hypothetical protein	HNEAP_RS02785 hypothetical protein	-0.2733071356026	-0.228908861170942
HNEAP_RS02790	HNEAP_RS02790	zinc transporter ZntB	HNEAP_RS02790 zinc transporter ZntB	0.0495579530822592	0.047243748527068
HNEAP_RS02795	HNEAP_RS02795	class I SAM-dependent methyltransferase	HNEAP_RS02795 class I SAM-dependent methyltransferase	-0.192534048811467	-0.136854754728903
HNEAP_RS02800	HNEAP_RS02800	Fur family transcriptional regulator	HNEAP_RS02800 Fur family transcriptional regulator	-0.0951668182482052	-0.0619203765153773
HNEAP_RS02805	HNEAP_RS02805	MBL fold metallo-hydrolase	HNEAP_RS02805 MBL fold metallo-hydrolase	-0.155412838060561	-0.0909160246410859
HNEAP_RS02810	HNEAP_RS02810	hypothetical protein	HNEAP_RS02810 hypothetical protein	0.167947812105046	0.273318519663017
HNEAP_RS02815	HNEAP_RS02815	hypothetical protein	HNEAP_RS02815 hypothetical protein	0.144529536274867	0.246085742311864
HNEAP_RS02825	HNEAP_RS02825	hypothetical protein	HNEAP_RS02825 hypothetical protein	0.465305501284238	0.274265120470607
HNEAP_RS02830	HNEAP_RS02830	sulfurtransferase	HNEAP_RS02830 sulfurtransferase	0.196076204205196	0.00624534531830051
HNEAP_RS02855	HNEAP_RS02855	exodeoxyribonuclease V subunit gamma	HNEAP_RS02855 exodeoxyribonuclease V subunit gamma	-0.770455046099375	-0.76883308667796
HNEAP_RS02860	HNEAP_RS02860	GGDEF domain-containing protein	HNEAP_RS02860 GGDEF domain-containing protein	0.0744065022039968	-0.0532711116238163
HNEAP_RS02875	HNEAP_RS02875	hypothetical protein	HNEAP_RS02875 hypothetical protein	-0.0374444981593307	-0.146491370624953
HNEAP_RS02880	HNEAP_RS02880	ABC transporter ATP-binding protein	HNEAP_RS02880 ABC transporter ATP-binding protein	0.00910060790606915	-0.0177988064025096
HNEAP_RS02885	HNEAP_RS02885	hypothetical protein	HNEAP_RS02885 hypothetical protein	-0.0253472396998889	-0.125240699523292
HNEAP_RS02895	HNEAP_RS02895	MarC family protein	HNEAP_RS02895 MarC family protein	0.0595438344710811	-0.0381881778046383
HNEAP_RS02900	HNEAP_RS02900	phosphatidylethanolamine N-methyltransferase	HNEAP_RS02900 phosphatidylethanolamine N-methyltransferase	0.0378523285976364	0.0930300290133211
HNEAP_RS02905	HNEAP_RS02905	biopolymer transporter ExbD	HNEAP_RS02905 biopolymer transporter ExbD	-1.23307196712867	0.0639741519154674
HNEAP_RS02910	HNEAP_RS02910	MotA/TolQ/ExbB proton channel family protein	HNEAP_RS02910 MotA/TolQ/ExbB proton channel family protein	-0.501185661898508	-0.191346199842974
HNEAP_RS02920	HNEAP_RS02920	catecholate siderophore receptor Fiu	HNEAP_RS02920 catecholate siderophore receptor Fiu	-2.43624784751872	0.128007563572096
HNEAP_RS02925	HNEAP_RS02925	Fe2+-dependent dioxygenase	HNEAP_RS02925 Fe2+-dependent dioxygenase	-3.28891144095395	0.0884001219826229
HNEAP_RS02935	HNEAP_RS02935	glucan biosynthesis protein D	HNEAP_RS02935 glucan biosynthesis protein D	-0.0267940003600082	-0.101543059875609
HNEAP_RS02940	HNEAP_RS02940	glucans biosynthesis glucosyltransferase MdoH	HNEAP_RS02940 glucans biosynthesis glucosyltransferase MdoH	-0.0354956333393975	-0.0825643981186075
HNEAP_RS02945	HNEAP_RS02945	hypothetical protein	HNEAP_RS02945 hypothetical protein	-0.0881169321313874	-0.0553317026158528
HNEAP_RS02950	HNEAP_RS02950	glucan biosynthesis protein G	HNEAP_RS02950 glucan biosynthesis protein G	0.010981509748332	0.0503355219254468
HNEAP_RS02960	HNEAP_RS02960	DUF465 domain-containing protein	HNEAP_RS02960 DUF465 domain-containing protein	0.202692318697338	-0.0295133558621637
HNEAP_RS03000	HNEAP_RS03000	complex I NDUFA9 subunit family protein	HNEAP_RS03000 complex I NDUFA9 subunit family protein	0.074100604560241	0.114176218455367
HNEAP_RS03005	HNEAP_RS03005	membrane protein	HNEAP_RS03005 membrane protein	-0.0801601780717728	-0.254093556715324
HNEAP_RS03010	HNEAP_RS03010	membrane protein	HNEAP_RS03010 membrane protein	-0.0173108490481565	0.0346346146239784
HNEAP_RS03015	HNEAP_RS03015	pyridine nucleotide-disulfide oxidoreductase	HNEAP_RS03015 pyridine nucleotide-disulfide oxidoreductase	-0.109053201178315	-0.111646084496182
HNEAP_RS03020	HNEAP_RS03020	hypothetical protein	HNEAP_RS03020 hypothetical protein	-0.284440680204724	-0.524524361566198
HNEAP_RS03025	HNEAP_RS03025	50S ribosomal protein L3 N(5)-glutamine methyltransferase	HNEAP_RS03025 50S ribosomal protein L3 N(5)-glutamine methyltransferase	0.0735225508806255	0.0172650220142672
HNEAP_RS03035	HNEAP_RS03035	hypothetical protein	HNEAP_RS03035 hypothetical protein	-0.297882838799812	-0.204983377510392
HNEAP_RS03040	HNEAP_RS03040	diguanylate cyclase	HNEAP_RS03040 diguanylate cyclase	-0.41097033542281	-0.137677143549454
HNEAP_RS03055	HNEAP_RS03055	TatD family deoxyribonuclease	HNEAP_RS03055 TatD family deoxyribonuclease	-0.0600552945258264	-0.14133095889389
HNEAP_RS03070	HNEAP_RS03070	hypothetical protein	HNEAP_RS03070 hypothetical protein	0.0474576868884216	0.0260408087096525
HNEAP_RS03075	HNEAP_RS03075	hypothetical protein	HNEAP_RS03075 hypothetical protein	0.931986739371297	0.508368108868122
HNEAP_RS03095	HNEAP_RS03095	type I restriction-modification protein subunit M	HNEAP_RS03095 type I restriction-modification protein subunit M	0.0164591695773937	0.0410982115719483
HNEAP_RS03110	HNEAP_RS03110	hypothetical protein	HNEAP_RS03110 hypothetical protein	0.0133341978063861	-0.0504937009164426
HNEAP_RS03115	HNEAP_RS03115	restriction endonuclease subunit R	HNEAP_RS03115 restriction endonuclease subunit R	-0.00961036382943048	-0.0514606687085905
HNEAP_RS03145	HNEAP_RS03145	DUF3417 domain-containing protein	HNEAP_RS03145 DUF3417 domain-containing protein	0.0194760188017022	0.0110487087473189
HNEAP_RS03150	HNEAP_RS03150	flagellin	HNEAP_RS03150 flagellin	0.461438833466559	0.472520113484365
HNEAP_RS03155	HNEAP_RS03155	flagellar protein FlaG	HNEAP_RS03155 flagellar protein FlaG	-0.185295353124364	-0.289037324552402
HNEAP_RS03160	HNEAP_RS03160	flagellar hook-associated 2 domain-containing protein	HNEAP_RS03160 flagellar hook-associated 2 domain-containing protein	0.32776536282305	0.458128822074748
HNEAP_RS03165	HNEAP_RS03165	flagellar export chaperone FliS	HNEAP_RS03165 flagellar export chaperone FliS	0.485594525756532	0.487228872974563
HNEAP_RS03170	HNEAP_RS03170	hypothetical protein	HNEAP_RS03170 hypothetical protein	0.251241661379519	0.187954046238046
HNEAP_RS03175	HNEAP_RS03175	hypothetical protein	HNEAP_RS03175 hypothetical protein	0.479169688151372	0.526565314665741
HNEAP_RS03180	HNEAP_RS03180	NAD-dependent dehydratase	HNEAP_RS03180 NAD-dependent dehydratase	0.328742146664498	0.341827741342535
HNEAP_RS03185	HNEAP_RS03185	aminotransferase DegT	HNEAP_RS03185 aminotransferase DegT	0.088827740692083	-0.0174858049424458
HNEAP_RS03195	HNEAP_RS03195	N-acetylneuraminate synthase	HNEAP_RS03195 N-acetylneuraminate synthase	0.327093030917302	0.484630416379484
HNEAP_RS03200	HNEAP_RS03200	sugar O-acyltransferase  sialic acid O-acetyltransferase NeuD family	HNEAP_RS03200 sugar O-acyltransferase  sialic acid O-acetyltransferase NeuD family	0.235127495838525	0.441029710844937
HNEAP_RS03205	HNEAP_RS03205	alcohol dehydrogenase	HNEAP_RS03205 alcohol dehydrogenase	0.298174107046451	0.438681260614659
HNEAP_RS03210	HNEAP_RS03210	acylneuraminate cytidylyltransferase family protein	HNEAP_RS03210 acylneuraminate cytidylyltransferase family protein	0.234450125378633	0.394341450466421
HNEAP_RS03220	HNEAP_RS03220	DUF4124 domain-containing protein	HNEAP_RS03220 DUF4124 domain-containing protein	-0.136564667179364	-0.129378322121477
HNEAP_RS03230	HNEAP_RS03230	DUF302 domain-containing protein	HNEAP_RS03230 DUF302 domain-containing protein	-2.85759537519431	-2.09210845515491
HNEAP_RS03235	HNEAP_RS03235	amino acid-binding ACT domain-containing protein	HNEAP_RS03235 amino acid-binding ACT domain-containing protein	0.127090499256619	0.11867962137439
HNEAP_RS03240	HNEAP_RS03240	peroxiredoxin	HNEAP_RS03240 peroxiredoxin	-0.215774133143774	-0.226847834401006
HNEAP_RS03245	HNEAP_RS03245	phosphate starvation protein PhoH	HNEAP_RS03245 phosphate starvation protein PhoH	-0.0615958712485024	-0.177758952499633
HNEAP_RS03255	HNEAP_RS03255	hypothetical protein	HNEAP_RS03255 hypothetical protein	0.0601499166179738	-0.311259270099151
HNEAP_RS03260	HNEAP_RS03260	alpha/beta hydrolase	HNEAP_RS03260 alpha/beta hydrolase	-0.145638266573443	-0.134744425590673
HNEAP_RS03265	HNEAP_RS03265	ribonuclease T	HNEAP_RS03265 ribonuclease T	-0.221499594295487	-0.225436231080904
HNEAP_RS03275	HNEAP_RS03275	TIGR00341 family protein	HNEAP_RS03275 TIGR00341 family protein	-0.048371842503629	-0.192390668682535
HNEAP_RS03280	HNEAP_RS03280	ATP-dependent DNA helicase	HNEAP_RS03280 ATP-dependent DNA helicase	0.0834429322853059	-0.00494519296547569
HNEAP_RS03290	HNEAP_RS03290	penicillin-binding protein 1B	HNEAP_RS03290 penicillin-binding protein 1B	0.000274278492200408	-0.0326673912395827
HNEAP_RS03300	HNEAP_RS03300	glycine zipper 2TM domain-containing protein	HNEAP_RS03300 glycine zipper 2TM domain-containing protein	0.071343883386619	0.0425599287276799
HNEAP_RS03305	HNEAP_RS03305	DNA mismatch repair protein MutS	HNEAP_RS03305 DNA mismatch repair protein MutS	0.0412425052302706	0.0497232761000155
HNEAP_RS03310	HNEAP_RS03310	septum site-determining protein MinC	HNEAP_RS03310 septum site-determining protein MinC	0.212480060549673	0.0538865844728997
HNEAP_RS03315	HNEAP_RS03315	cell division protein ZapD	HNEAP_RS03315 cell division protein ZapD	0.107741201372115	0.177892669838276
HNEAP_RS03320	HNEAP_RS03320	methionine synthase	HNEAP_RS03320 methionine synthase	0.101406071272403	0.0909481117591731
HNEAP_RS03325	HNEAP_RS03325	DUF2062 domain-containing protein	HNEAP_RS03325 DUF2062 domain-containing protein	0.0843623500125211	0.00823978793248348
HNEAP_RS03330	HNEAP_RS03330	MFS transporter	HNEAP_RS03330 MFS transporter	-1.31456562840471	-1.39464412282679
HNEAP_RS03335	HNEAP_RS03335	HlyD family secretion protein	HNEAP_RS03335 HlyD family secretion protein	-1.54184663129621	-1.52746155041008
HNEAP_RS03360	HNEAP_RS03360	septum formation initiator	HNEAP_RS03360 septum formation initiator	-0.355790217811266	-0.252614615189328
HNEAP_RS03375	HNEAP_RS03375	GGDEF domain-containing protein	HNEAP_RS03375 GGDEF domain-containing protein	0.0201323701178259	-0.21352287078408
HNEAP_RS03380	HNEAP_RS03380	hypothetical protein	HNEAP_RS03380 hypothetical protein	0.0280255776855085	0.0341108652439286
HNEAP_RS03390	HNEAP_RS03390	hypothetical protein	HNEAP_RS03390 hypothetical protein	0.2423819155387	0.271177764367996
HNEAP_RS03395	HNEAP_RS03395	pyridoxamine 5'-phosphate oxidase-like FMN-binding protein	HNEAP_RS03395 pyridoxamine 5'-phosphate oxidase-like FMN-binding protein	0.0327755092702502	-0.0100683374987457
HNEAP_RS03400	HNEAP_RS03400	cytochrome c assembly protein	HNEAP_RS03400 cytochrome c assembly protein	-0.0775197160868911	-0.224322241912694
HNEAP_RS03405	HNEAP_RS03405	dimethylmenaquinone methyltransferase	HNEAP_RS03405 dimethylmenaquinone methyltransferase	-0.0732382001618243	-0.00824370440367062
HNEAP_RS03410	HNEAP_RS03410	SIS domain-containing protein	HNEAP_RS03410 SIS domain-containing protein	0.0578000768017538	0.0377560554028381
HNEAP_RS03415	HNEAP_RS03415	YraN family protein	HNEAP_RS03415 YraN family protein	0.0838871747257967	0.0352008321386605
HNEAP_RS03420	HNEAP_RS03420	hypothetical protein	HNEAP_RS03420 hypothetical protein	0.0144881196506009	0.0330852144994983
HNEAP_RS03425	HNEAP_RS03425	16S rRNA (cytidine(1402)-2'-O)-methyltransferase	HNEAP_RS03425 16S rRNA (cytidine(1402)-2'-O)-methyltransferase	-0.0954050378002325	-0.0983351255325524
HNEAP_RS03435	HNEAP_RS03435	outer membrane protein assembly factor BamC	HNEAP_RS03435 outer membrane protein assembly factor BamC	-0.197510311563394	-0.14202158244708
HNEAP_RS03445	HNEAP_RS03445	diguanylate cyclase	HNEAP_RS03445 diguanylate cyclase	-0.0805328826152042	-0.0497705235731227
HNEAP_RS03450	HNEAP_RS03450	hypothetical protein	HNEAP_RS03450 hypothetical protein	-0.0249824059707875	0.0393013732201412
HNEAP_RS03460	HNEAP_RS03460	signal transduction histidine kinase	HNEAP_RS03460 signal transduction histidine kinase	-0.772758479930388	-0.573029972707177
HNEAP_RS03465	HNEAP_RS03465	hypothetical protein	HNEAP_RS03465 hypothetical protein	-0.0624233632953073	0.228457428136608
HNEAP_RS03470	HNEAP_RS03470	hypothetical protein	HNEAP_RS03470 hypothetical protein	0.0792585628555454	-0.155958634584576
HNEAP_RS03475	HNEAP_RS03475	hypothetical protein	HNEAP_RS03475 hypothetical protein	-0.0721376029205061	-0.0675845825665864
HNEAP_RS03485	HNEAP_RS03485	DUF924 domain-containing protein	HNEAP_RS03485 DUF924 domain-containing protein	0.0603108813389247	-0.272493902869681
HNEAP_RS03490	HNEAP_RS03490	diguanylate cyclase	HNEAP_RS03490 diguanylate cyclase	-0.112033012708376	-0.0964875081987613
HNEAP_RS03495	HNEAP_RS03495	NAD(P)/FAD-dependent oxidoreductase	HNEAP_RS03495 NAD(P)/FAD-dependent oxidoreductase	0.0583239613445984	0.0444595227386498
HNEAP_RS03500	HNEAP_RS03500	hypothetical protein	HNEAP_RS03500 hypothetical protein	-0.0349262453686289	-0.0566853663105983
HNEAP_RS03505	HNEAP_RS03505	DUF883 domain-containing protein	HNEAP_RS03505 DUF883 domain-containing protein	-0.18502014967532	0.0258460887960055
HNEAP_RS03525	HNEAP_RS03525	EVE domain-containing protein	HNEAP_RS03525 EVE domain-containing protein	-0.181488171743096	-0.0431225221371225
HNEAP_RS03530	HNEAP_RS03530	5-formyltetrahydrofolate cyclo-ligase	HNEAP_RS03530 5-formyltetrahydrofolate cyclo-ligase	-0.062078291083966	-0.125871511564936
HNEAP_RS03535	HNEAP_RS03535	S-adenosylmethionine-dependent methyltransferase	HNEAP_RS03535 S-adenosylmethionine-dependent methyltransferase	0.138681018343235	0.246805519304495
HNEAP_RS03545	HNEAP_RS03545	RNA polymerase sigma factor RpoE	HNEAP_RS03545 RNA polymerase sigma factor RpoE	-2.06758796954571	-1.94375514149029
HNEAP_RS03550	HNEAP_RS03550	hypothetical protein	HNEAP_RS03550 hypothetical protein	0.00967382209422496	0.12543604323544
HNEAP_RS03555	HNEAP_RS03555	hypothetical protein	HNEAP_RS03555 hypothetical protein	0.400130174548576	-0.0327063797371402
HNEAP_RS03560	HNEAP_RS03560	hypothetical protein	HNEAP_RS03560 hypothetical protein	-0.0180940603777231	-0.039451467202647
HNEAP_RS03565	HNEAP_RS03565	positive regulator of sigma E  RseC/MucC	HNEAP_RS03565 positive regulator of sigma E  RseC/MucC	-0.405484428382964	-0.311803087466223
HNEAP_RS03575	HNEAP_RS03575	hypothetical protein	HNEAP_RS03575 hypothetical protein	0.526458702528152	0.739866432439803
HNEAP_RS03580	HNEAP_RS03580	flagellar motor switch protein FliM	HNEAP_RS03580 flagellar motor switch protein FliM	0.562236681100287	0.674552131205085
HNEAP_RS03585	HNEAP_RS03585	flagellar motor switch protein FliN	HNEAP_RS03585 flagellar motor switch protein FliN	0.608486214620935	0.549252957235071
HNEAP_RS03595	HNEAP_RS03595	flagellar biosynthetic protein FliP	HNEAP_RS03595 flagellar biosynthetic protein FliP	0.67416866198993	0.66833178708514
HNEAP_RS03600	HNEAP_RS03600	flagellar biosynthetic protein FliQ	HNEAP_RS03600 flagellar biosynthetic protein FliQ	0.871865027552597	0.915699475444891
HNEAP_RS03605	HNEAP_RS03605	flagellar biosynthetic protein FliR	HNEAP_RS03605 flagellar biosynthetic protein FliR	0.571318864441191	0.542552695871023
HNEAP_RS03610	HNEAP_RS03610	flagellar biosynthesis protein FlhB	HNEAP_RS03610 flagellar biosynthesis protein FlhB	0.439175100188477	0.557244695400502
HNEAP_RS03620	HNEAP_RS03620	flagellar biosynthesis protein FlhF	HNEAP_RS03620 flagellar biosynthesis protein FlhF	-0.0100987087395549	0.0501414421871686
HNEAP_RS03625	HNEAP_RS03625	MinD/ParA family protein	HNEAP_RS03625 MinD/ParA family protein	-3.20413643319649	-2.99807487628866
HNEAP_RS03630	HNEAP_RS03630	RNA polymerase sigma factor FliA	HNEAP_RS03630 RNA polymerase sigma factor FliA	0.701738741992573	0.76962119266549
HNEAP_RS03635	HNEAP_RS03635	chemotaxis protein CheY	HNEAP_RS03635 chemotaxis protein CheY	-0.158202722584304	0.0822617556408405
HNEAP_RS03640	HNEAP_RS03640	hypothetical protein	HNEAP_RS03640 hypothetical protein	0.107000587480366	0.0728265914921644
HNEAP_RS03645	HNEAP_RS03645	chemotaxis protein CheA	HNEAP_RS03645 chemotaxis protein CheA	0.185715158592785	0.167969180540594
HNEAP_RS03650	HNEAP_RS03650	chemotaxis response regulator protein-glutamate methylesterase	HNEAP_RS03650 chemotaxis response regulator protein-glutamate methylesterase	-0.00665253782608588	-0.010747157214706
HNEAP_RS03655	HNEAP_RS03655	ParA family protein	HNEAP_RS03655 ParA family protein	-0.0412378522671553	0.15397032864468
HNEAP_RS03660	HNEAP_RS03660	hypothetical protein	HNEAP_RS03660 hypothetical protein	0.10299939255274	0.00291599901970063
HNEAP_RS03665	HNEAP_RS03665	hypothetical protein	HNEAP_RS03665 hypothetical protein	-0.264354140172982	-0.432128056634036
HNEAP_RS03670	HNEAP_RS03670	DUF2802 domain-containing protein	HNEAP_RS03670 DUF2802 domain-containing protein	-0.0306448092638858	-0.0648256973260393
HNEAP_RS03675	HNEAP_RS03675	DUF3488 domain-containing protein	HNEAP_RS03675 DUF3488 domain-containing protein	0.00867379606449703	0.00622911307000529
HNEAP_RS03680	HNEAP_RS03680	DUF58 domain-containing protein	HNEAP_RS03680 DUF58 domain-containing protein	0.0433407814142454	0.0221659545964098
HNEAP_RS03685	HNEAP_RS03685	AI-2E family transporter	HNEAP_RS03685 AI-2E family transporter	-0.274134111694039	-0.237558482264242
HNEAP_RS03695	HNEAP_RS03695	hypothetical protein	HNEAP_RS03695 hypothetical protein	-0.0308616301804969	-0.153730404688484
HNEAP_RS03700	HNEAP_RS03700	hypothetical protein	HNEAP_RS03700 hypothetical protein	-0.0575692515729251	-0.354552930022715
HNEAP_RS03705	HNEAP_RS03705	phosphatase	HNEAP_RS03705 phosphatase	-0.215271016470307	-0.114025202093256
HNEAP_RS03710	HNEAP_RS03710	hypothetical protein	HNEAP_RS03710 hypothetical protein	-0.169702504778003	-0.128787735902746
HNEAP_RS03715	HNEAP_RS03715	peptidyl-prolyl cis-trans isomerase	HNEAP_RS03715 peptidyl-prolyl cis-trans isomerase	0.0249358135561399	0.147837456659939
HNEAP_RS03725	HNEAP_RS03725	DUF2069 domain-containing protein	HNEAP_RS03725 DUF2069 domain-containing protein	-0.0576037181609069	-0.0902612207362015
HNEAP_RS03730	HNEAP_RS03730	NAD(P)H:quinone oxidoreductase	HNEAP_RS03730 NAD(P)H:quinone oxidoreductase	-3.71178635319232	-3.20547386307252
HNEAP_RS03735	HNEAP_RS03735	TlpA family protein disulfide reductase	HNEAP_RS03735 TlpA family protein disulfide reductase	-0.175841146127371	-0.154497876853054
HNEAP_RS03740	HNEAP_RS03740	hypothetical protein	HNEAP_RS03740 hypothetical protein	0.073257019521165	0.0658829973708277
HNEAP_RS03745	HNEAP_RS03745	TolC family protein	HNEAP_RS03745 TolC family protein	0.149650473233575	0.0825365454109575
HNEAP_RS03750	HNEAP_RS03750	hypothetical protein	HNEAP_RS03750 hypothetical protein	0.131976635875482	0.120388020844245
HNEAP_RS03755	HNEAP_RS03755	N-acetylglutaminylglutamine amidotransferase	HNEAP_RS03755 N-acetylglutaminylglutamine amidotransferase	0.250286163254928	0.154788009228329
HNEAP_RS03760	HNEAP_RS03760	FAD-dependent oxidoreductase	HNEAP_RS03760 FAD-dependent oxidoreductase	-0.0638901900948211	-0.00334049995764762
HNEAP_RS03770	HNEAP_RS03770	PTS mannose transporter subunit IIA	HNEAP_RS03770 PTS mannose transporter subunit IIA	-0.186552620832198	0.0315740771313746
HNEAP_RS03775	HNEAP_RS03775	RNase adapter RapZ	HNEAP_RS03775 RNase adapter RapZ	0.019728728547928	-0.0300904604769121
HNEAP_RS03790	HNEAP_RS03790	ribosomal subunit interface protein	HNEAP_RS03790 ribosomal subunit interface protein	0.319378855635466	0.376795338903424
HNEAP_RS03825	HNEAP_RS03825	hypothetical protein	HNEAP_RS03825 hypothetical protein	-0.17226123504615	-0.249172206983839
HNEAP_RS03835	HNEAP_RS03835	ABC transporter ATP-binding protein	HNEAP_RS03835 ABC transporter ATP-binding protein	-0.401690490466568	-0.427096558042749
HNEAP_RS03840	HNEAP_RS03840	ABC transporter permease	HNEAP_RS03840 ABC transporter permease	-0.249871541526586	-0.283583018727973
HNEAP_RS03845	HNEAP_RS03845	outer membrane lipid asymmetry maintenance protein MlaD	HNEAP_RS03845 outer membrane lipid asymmetry maintenance protein MlaD	-0.00593866697981726	-0.0461919584688481
HNEAP_RS03850	HNEAP_RS03850	TolC family protein	HNEAP_RS03850 TolC family protein	-0.054394910305393	-0.103638396403197
HNEAP_RS03855	HNEAP_RS03855	toluene tolerance family protein	HNEAP_RS03855 toluene tolerance family protein	-0.101965849636669	-0.118181652778449
HNEAP_RS03860	HNEAP_RS03860	STAS domain-containing protein	HNEAP_RS03860 STAS domain-containing protein	0.150406813685354	0.103268375257352
HNEAP_RS03900	HNEAP_RS03900	recombination protein RecR	HNEAP_RS03900 recombination protein RecR	-0.526047270986499	-0.467485043944745
HNEAP_RS03905	HNEAP_RS03905	PilZ domain-containing protein	HNEAP_RS03905 PilZ domain-containing protein	-0.577238920360054	0.0710648997068449
HNEAP_RS03910	HNEAP_RS03910	DUF1631 domain-containing protein	HNEAP_RS03910 DUF1631 domain-containing protein	0.0640884278913776	0.033353750284416
HNEAP_RS03915	HNEAP_RS03915	glycogen synthase GlgA	HNEAP_RS03915 glycogen synthase GlgA	-0.454453508761866	-1.07771670572035
HNEAP_RS03920	HNEAP_RS03920	1 4-alpha-glucan-branching protein	HNEAP_RS03920 1 4-alpha-glucan-branching protein	-0.254614165442237	-0.607367570187787
HNEAP_RS03925	HNEAP_RS03925	glucose-1-phosphate adenylyltransferase	HNEAP_RS03925 glucose-1-phosphate adenylyltransferase	-0.00253881564213543	-0.0270360244495628
HNEAP_RS03930	HNEAP_RS03930	glycoside hydrolase	HNEAP_RS03930 glycoside hydrolase	-0.0581551789258106	-0.0174858049424458
HNEAP_RS03935	HNEAP_RS03935	4-alpha-glucanotransferase	HNEAP_RS03935 4-alpha-glucanotransferase	0.113559163474534	0.0724760766199427
HNEAP_RS03950	HNEAP_RS03950	multidrug ABC transporter substrate-binding protein	HNEAP_RS03950 multidrug ABC transporter substrate-binding protein	-0.0558106786447988	-0.0174858049424458
HNEAP_RS03955	HNEAP_RS03955	ABC transporter ATP-binding protein	HNEAP_RS03955 ABC transporter ATP-binding protein	-0.149699759564951	-0.0464633465938184
HNEAP_RS03960	HNEAP_RS03960	efflux RND transporter periplasmic adaptor subunit	HNEAP_RS03960 efflux RND transporter periplasmic adaptor subunit	0.0606758762840143	0.076032593477627
HNEAP_RS03965	HNEAP_RS03965	RND transporter	HNEAP_RS03965 RND transporter	0.0714300788928014	0.115533965595346
HNEAP_RS03975	HNEAP_RS03975	two-component sensor histidine kinase	HNEAP_RS03975 two-component sensor histidine kinase	-0.0355381721598157	-0.120406510784423
HNEAP_RS03980	HNEAP_RS03980	DNA-binding response regulator	HNEAP_RS03980 DNA-binding response regulator	-0.0414680207812156	-0.137621850830903
HNEAP_RS03985	HNEAP_RS03985	TolC family protein	HNEAP_RS03985 TolC family protein	0.0679338778842107	0.123149509576452
HNEAP_RS03990	HNEAP_RS03990	efflux RND transporter periplasmic adaptor subunit	HNEAP_RS03990 efflux RND transporter periplasmic adaptor subunit	-0.104415129732439	0.101909321010529
HNEAP_RS03995	HNEAP_RS03995	AcrB/AcrD/AcrF family protein	HNEAP_RS03995 AcrB/AcrD/AcrF family protein	-0.0497961599753174	-0.157455054311365
HNEAP_RS04000	HNEAP_RS04000	hypothetical protein	HNEAP_RS04000 hypothetical protein	-0.0416827618133142	-0.0315821040257045
HNEAP_RS04005	HNEAP_RS04005	ABC transporter substrate-binding protein	HNEAP_RS04005 ABC transporter substrate-binding protein	0.0344927729944109	-0.0856237036437704
HNEAP_RS04010	HNEAP_RS04010	nitrate ABC transporter permease	HNEAP_RS04010 nitrate ABC transporter permease	-0.182413159679993	-0.116240300666415
HNEAP_RS04015	HNEAP_RS04015	ABC transporter ATP-binding protein	HNEAP_RS04015 ABC transporter ATP-binding protein	0.0177620439845574	-0.0758509229603076
HNEAP_RS04020	HNEAP_RS04020	creatininase	HNEAP_RS04020 creatininase	0.00127548131002386	-0.0232854613578751
HNEAP_RS04025	HNEAP_RS04025	type III glutamate--ammonia ligase	HNEAP_RS04025 type III glutamate--ammonia ligase	-0.135322737408842	-0.114199615898338
HNEAP_RS04030	HNEAP_RS04030	nickel-responsive transcriptional regulator NikR	HNEAP_RS04030 nickel-responsive transcriptional regulator NikR	0.140166538250438	0.152364329893232
HNEAP_RS04035	HNEAP_RS04035	urea carboxylase	HNEAP_RS04035 urea carboxylase	-0.162450198077327	-0.0895400831642549
HNEAP_RS04040	HNEAP_RS04040	urea carboxylase	HNEAP_RS04040 urea carboxylase	0.048736644079289	-0.165321699761062
HNEAP_RS04045	HNEAP_RS04045	urea carboxylase	HNEAP_RS04045 urea carboxylase	0.0325372983491661	0.00997473161872509
HNEAP_RS04060	HNEAP_RS04060	P-II family nitrogen regulator	HNEAP_RS04060 P-II family nitrogen regulator	-0.781680870736707	-1.18681202493428
HNEAP_RS04065	HNEAP_RS04065	glycine oxidase ThiO	HNEAP_RS04065 glycine oxidase ThiO	-1.77803683541772	-1.9197928706486
HNEAP_RS04075	HNEAP_RS04075	VIT family protein	HNEAP_RS04075 VIT family protein	0.0909909404264605	-0.022260204830242
HNEAP_RS04080	HNEAP_RS04080	hypothetical protein	HNEAP_RS04080 hypothetical protein	0.0385477973414856	0.0907732686937468
